,content,time,author
1041,<@!490180796804497419>,2021-11-13 10:04:55.814,377787590729924608
1042,<@!528580754683461632>,2021-11-13 10:05:47.624,377787590729924608
1043,<@!377787590729924608>,2021-11-13 10:22:13.165,490180796804497419
1044,<@!528580754683461632> u play or noo?,2021-11-13 10:56:56.738,377787590729924608
1045,<@!386643626530308096>,2021-11-13 10:57:08.016,490180796804497419
1046,<@!292567325855711235>,2021-11-13 10:57:10.761,490180796804497419
1047,<@!528580754683461632>,2021-11-13 10:57:13.678,490180796804497419
1048,owopat <@!332167919335243778>,2021-11-13 12:32:28.848,377787590729924608
1049,<@!332167919335243778>,2021-11-13 12:37:42.508,377787590729924608
1050,<@!490180796804497419>,2021-11-13 12:40:45.082,377787590729924608
1051,hi cal <@!528580754683461632>,2021-11-13 12:54:12.155,377787590729924608
1052,<@528580754683461632>,2021-11-13 13:29:06.329,490180796804497419
1053,<@!490180796804497419> <@!377787590729924608> pada kemana,2021-11-13 14:00:57.337,528580754683461632
1054,owokiss <@!571027211407196161>,2021-11-13 14:52:27.827,377787590729924608
1055,.trade <@!528580754683461632>,2021-11-13 16:17:32.622,377787590729924608
1056,rpg i <@!528580754683461632>,2021-11-13 18:49:06.404,377787590729924608
1057,<@377787590729924608>,2021-11-14 08:26:34.741,490180796804497419
1058,udsah selesai forum? <@!528580754683461632>,2021-11-14 09:15:00.980,377787590729924608
1059,owowave <@!490180796804497419>,2021-11-14 09:52:27.184,377787590729924608
1060,Owowave <@377787590729924608>,2021-11-14 09:59:29.216,490180796804497419
1061,rpg duel <@!528580754683461632>,2021-11-14 10:23:15.063,377787590729924608
1062,udh bisa tt? <@!528580754683461632>,2021-11-14 10:24:18.523,377787590729924608
1063,.g <@456226577798135808>,2021-11-14 14:28:37.349,377787590729924608
1064,<@!377787590729924608>,2021-11-14 14:35:19.011,528580754683461632
1065,.give <@!377787590729924608> 100000,2021-11-14 14:42:49.545,490180796804497419
1066,.give <@!528580754683461632> 100000,2021-11-14 16:13:49.597,490180796804497419
1067,.trade <@!490180796804497419>,2021-11-15 02:13:46.109,377787590729924608
1068,<@!377787590729924608> jeccccccccccccc,2021-11-15 03:09:15.255,528580754683461632
1069,rpg pr <@!528580754683461632>,2021-11-15 03:16:34.747,377787590729924608
1070,rpg i <@!528580754683461632>,2021-11-15 03:21:31.482,377787590729924608
1071,rpg p <@!528580754683461632>,2021-11-15 03:21:35.705,377787590729924608
1072,rpg give <@!528580754683461632> 1b,2021-11-15 03:21:55.738,377787590729924608
1073,rpg cd <@!528580754683461632>,2021-11-15 03:22:54.784,377787590729924608
1074,rpg duel <@!528580754683461632>,2021-11-15 03:22:58.227,377787590729924608
1075,<@!377787590729924608> sabar ya jec u nanya gadijawab ama sirnya,2021-11-15 03:27:16.688,528580754683461632
1076,koe ada perlu kartu apa ga cal? <@!528580754683461632>,2021-11-15 03:32:06.214,377787590729924608
1077,<@!292567325855711235>,2021-11-15 05:09:58.466,377787590729924608
1078,owohug <@!292567325855711235>,2021-11-15 05:12:00.027,377787590729924608
1079,<@!490180796804497419>,2021-11-15 06:08:51.381,377787590729924608
1080,<@!528580754683461632> <@!386643626530308096>,2021-11-15 06:11:32.365,377787590729924608
1081,<@!490180796804497419>,2021-11-15 06:12:48.528,377787590729924608
1082,kode ny apa <@!377787590729924608>,2021-11-15 06:20:36.131,490180796804497419
1083,water apa aja asal jangan kenma <@456226577798135808>,2021-11-15 06:22:48.679,377787590729924608
1084,<@!490180796804497419>,2021-11-15 06:22:54.592,377787590729924608
1085,<@!528580754683461632> u in raid ?,2021-11-15 06:28:42.867,377787590729924608
1086,coba coba aja dulu <@!490180796804497419>,2021-11-15 06:31:26.147,377787590729924608
1087,<@!528580754683461632> ikut gaaaaa,2021-11-15 06:45:58.869,377787590729924608
1088,jangan leech ya klo bisa <@!528580754683461632>,2021-11-15 06:56:09.290,377787590729924608
1089,suru chelo attack <@!528580754683461632>,2021-11-15 07:01:42.035,377787590729924608
1090,attack bund biar dpt sr <@!490180796804497419>,2021-11-15 07:06:56.663,377787590729924608
1091,<@!528580754683461632>,2021-11-15 11:07:36.872,386643626530308096
1092,<@!386643626530308096> thank you,2021-11-15 11:08:11.391,528580754683461632
1093,.give <@!490180796804497419> 50000,2021-11-15 11:10:27.517,528580754683461632
1094,<@!490180796804497419> bayar 50k dlu ya,2021-11-15 11:10:41.328,528580754683461632
1095,<@!292567325855711235>,2021-11-16 05:19:44.473,377787590729924608
1096,owobully <@!332167919335243778>,2021-11-16 05:56:10.682,377787590729924608
1097,pls bully <@!332167919335243778>,2021-11-16 05:56:21.264,377787590729924608
1098,owobully <@!332167919335243778>,2021-11-16 05:56:25.802,377787590729924608
1099,.give <@!490180796804497419> 50000,2021-11-16 08:29:59.187,528580754683461632
1100,owohug <@!386643626530308096>,2021-11-16 13:39:58.937,377787590729924608
1101,owohug <@!377787590729924608>,2021-11-16 13:42:04.644,386643626530308096
1102,<@!386643626530308096>,2021-11-17 03:44:06.471,490180796804497419
1103,<@!386643626530308096>,2021-11-17 03:44:13.493,490180796804497419
1104,<@!386643626530308096>,2021-11-17 03:44:15.962,490180796804497419
1105,<@!386643626530308096>,2021-11-17 03:44:18.682,490180796804497419
1106,<@490180796804497419> knp gbrnya kyk ga ada yg bgs ?!,2021-11-17 03:47:10.398,345445833489121280
1107,<@!377787590729924608>,2021-11-17 06:12:32.570,345445833489121280
1108,<@!292567325855711235> look who i got,2021-11-17 06:34:43.555,377787590729924608
1109,$mmkr <@!528580754683461632>,2021-11-17 06:50:23.144,345445833489121280
1110,$give <@!528580754683461632> asta,2021-11-17 06:54:17.071,345445833489121280
1111,$give <@!345445833489121280> Junko Enoshima,2021-11-17 06:54:28.028,528580754683461632
1112,$give <@!528580754683461632> asta,2021-11-17 06:54:50.195,345445833489121280
1113,raid escanor <@!528580754683461632>,2021-11-17 08:57:10.855,377787590729924608
1114,ada wiz ga <@!490180796804497419>,2021-11-17 09:21:15.366,377787590729924608
1115,.trade <@!490180796804497419>,2021-11-17 09:21:21.997,377787590729924608
1116,udh ready ya <@!528580754683461632>,2021-11-17 11:20:25.735,377787590729924608
1117,<@345445833489121280> aku baru dapet,2021-11-17 14:58:36.565,386643626530308096
1118,<@!377787590729924608> dpt spawn yukinsa tpi common lv 1000,2021-11-17 15:15:02.572,528580754683461632
1119,<@!377787590729924608>,2021-11-17 15:17:50.391,528580754683461632
1120,<@!377787590729924608>,2021-11-17 15:23:14.348,528580754683461632
1121,<@!528580754683461632>,2021-11-17 15:24:40.965,377787590729924608
1122,.give <@!377787590729924608> 40000,2021-11-17 15:26:03.335,528580754683461632
1123,.trade <@!528580754683461632>,2021-11-17 15:26:25.480,377787590729924608
1124,<@!377787590729924608>,2021-11-17 17:00:24.356,528580754683461632
1125,$givek <@!345445833489121280> 2000,2021-11-17 18:16:24.829,377787590729924608
1126,$givek <@!345445833489121280> 2000,2021-11-17 18:16:33.910,377787590729924608
1127,$give <@377787590729924608> yuno gasai,2021-11-17 18:17:08.550,345445833489121280
1128,look at this <@!345445833489121280>,2021-11-17 18:24:18.156,377787590729924608
1129,$give eren jaeger <@!345445833489121280>,2021-11-17 18:27:59.253,386643626530308096
1130,$givek <@386643626530308096> 860,2021-11-17 18:28:38.661,345445833489121280
1131,$give <@!528580754683461632> Rangiku Matsumoto,2021-11-17 18:28:59.265,377787590729924608
1132,$mm <@!528580754683461632>,2021-11-17 18:29:32.609,377787590729924608
1133,$give <@!377787590729924608>  mmhololiver,2021-11-17 18:29:32.935,528580754683461632
1134,$give <@!377787590729924608> Amane Kanata,2021-11-17 18:29:45.434,528580754683461632
1135,$kakerarefund <@!377787590729924608>,2021-11-18 04:21:39.997,377787590729924608
1136,$kakerarefund <@!377787590729924608>,2021-11-18 04:24:08.166,377787590729924608
1137,<@377787590729924608>,2021-11-18 04:35:41.743,528580754683461632
1138,.trade <@!490180796804497419>,2021-11-18 05:02:09.350,377787590729924608
1139,.give <@!377787590729924608> 100000,2021-11-18 05:03:00.157,490180796804497419
1140,.trade <@!528580754683461632>,2021-11-18 05:08:22.437,377787590729924608
1141,.trade <@!377787590729924608>,2021-11-18 05:09:59.670,528580754683461632
1142,<@!386643626530308096>,2021-11-18 10:45:40.162,377787590729924608
1143,raid kaguya <@!528580754683461632>,2021-11-18 12:25:13.361,377787590729924608
1144,.give <@!377787590729924608> 50000,2021-11-18 13:15:09.824,528580754683461632
1145,mau ikut ga? <@!377787590729924608>,2021-11-18 13:27:58.992,528580754683461632
1146,roo mau pinjem mio naruse <@!386643626530308096>,2021-11-18 13:31:02.298,377787590729924608
1147,.trade <@377787590729924608>,2021-11-18 14:52:40.210,386643626530308096
1148,<@!528580754683461632>,2021-11-18 16:27:55.951,377787590729924608
1149,.give <@!377787590729924608> 50000,2021-11-18 18:03:49.774,528580754683461632
1150,i still have some dignity not to claim this fuck <@!386643626530308096> <@!490180796804497419> <@!377787590729924608>,2021-11-19 03:01:27.969,332167919335243778
1151,<@!332167919335243778>,2021-11-19 03:02:25.102,377787590729924608
1152,$kakerarefund <@!377787590729924608>,2021-11-19 03:58:10.934,377787590729924608
1153,<@!490180796804497419>,2021-11-19 04:16:46.204,377787590729924608
1154,yg kapann <@!490180796804497419>,2021-11-19 04:19:39.032,377787590729924608
1155,<@!345445833489121280>,2021-11-19 04:38:19.912,377787590729924608
1156,<@!345445833489121280>,2021-11-19 04:39:08.630,377787590729924608
1157,ok thankyou ca <@!345445833489121280>,2021-11-19 04:40:27.926,377787590729924608
1158,<@!528580754683461632>,2021-11-19 05:34:20.051,377787590729924608
1159,<@!528580754683461632>,2021-11-19 05:38:26.686,377787590729924608
1160,.trade <@!528580754683461632>,2021-11-19 05:38:50.986,377787590729924608
1161,$k <@!892355468314435594>,2021-11-19 09:45:12.115,377787590729924608
1162,$mmrk <@!892355468314435594>,2021-11-19 09:45:15.934,377787590729924608
1163,.trade <@377787590729924608>,2021-11-19 10:08:55.056,490180796804497419
1164,<@!490180796804497419> mana anda,2021-11-19 11:28:47.714,377787590729924608
1165,mana mane <@!377787590729924608>,2021-11-19 11:29:56.068,490180796804497419
1166,.trade <@528580754683461632>,2021-11-19 16:08:51.938,386643626530308096
1167,.trade <@!386643626530308096>,2021-11-19 16:10:34.670,528580754683461632
1168,<@!332167919335243778> minta hiiragi,2021-11-19 17:49:45.395,386643626530308096
1169,$givek <@!332167919335243778>  97,2021-11-19 18:49:30.359,386643626530308096
1170,$give <@!386643626530308096> kashima hiiragi,2021-11-19 18:49:35.214,332167919335243778
1171,$mmrk <@!345445833489121280>,2021-11-19 18:53:19.320,332167919335243778
1172,$give <@!332167919335243778> toga himiko,2021-11-19 18:57:41.016,332167919335243778
1173,<@!377787590729924608>,2021-11-20 07:50:22.443,528580754683461632
1174,<@!528580754683461632>,2021-11-20 10:01:46.347,377787590729924608
1175,<@!386643626530308096>,2021-11-20 10:01:48.794,377787590729924608
1176,<@!345445833489121280>,2021-11-20 10:02:05.395,377787590729924608
1177,rpg duel <@!528580754683461632>,2021-11-20 11:25:48.294,377787590729924608
1178,owopat <@!528580754683461632>,2021-11-20 11:29:21.559,377787590729924608
1179,<@377787590729924608> jec cariin aku 40 joestar fods dong,2021-11-20 11:47:17.551,528580754683461632
1180,beli new legendary pack sih <@!528580754683461632>,2021-11-20 12:02:58.334,377787590729924608
1181,<@!332167919335243778>,2021-11-20 13:46:10.587,377787590729924608
1182,<@!345445833489121280> taunya begini cara bikin bucky 🤫,2021-11-20 13:47:42.867,386643626530308096
1183,<@!332167919335243778>,2021-11-20 13:49:11.697,377787590729924608
1184,<@!528580754683461632>,2021-11-20 14:12:01.485,377787590729924608
1185,<@!490180796804497419>,2021-11-20 15:18:18.231,377787590729924608
1186,.trade <@!528580754683461632>,2021-11-20 16:31:58.982,377787590729924608
1187,.trade <@!528580754683461632>,2021-11-20 16:34:02.356,377787590729924608
1188,<@!723416058945601546>,2021-11-20 16:45:52.856,377787590729924608
1189,<@!377787590729924608> hololive jec,2021-11-20 16:53:38.372,386643626530308096
1190,<@386643626530308096> HAHA,2021-11-21 06:01:36.111,345445833489121280
1191,<@!528580754683461632>,2021-11-21 06:38:07.877,377787590729924608
1192,.trade <@!490180796804497419>,2021-11-21 10:32:29.610,892355468314435594
1193,event raid ajaa <@!528580754683461632>,2021-11-21 13:11:28.281,377787590729924608
1194,<@!345445833489121280> oniisan,2021-11-21 15:46:30.559,386643626530308096
1195,<@!345445833489121280>,2021-11-21 16:43:56.129,386643626530308096
1196,<@!345445833489121280>,2021-11-21 16:43:58.685,386643626530308096
1197,<@!345445833489121280>,2021-11-21 16:44:00.628,386643626530308096
1198,$give tooru oikawa <@!345445833489121280>,2021-11-21 16:44:51.294,386643626530308096
1199,$give <@!386643626530308096> 547,2021-11-21 16:45:17.307,345445833489121280
1200,$givek <@!386643626530308096> 547,2021-11-21 16:45:30.905,345445833489121280
1201,$givek <@!386643626530308096> 547,2021-11-21 16:45:52.051,345445833489121280
1202,owopat <@!386643626530308096>,2021-11-21 22:37:36.712,377787590729924608
1203,untung koe udh beli dio brando <@!528580754683461632>,2021-11-22 05:25:16.238,377787590729924608
1204,owocurse <@!490180796804497419>,2021-11-22 05:39:24.578,377787590729924608
1205,pls bully <@!528580754683461632>,2021-11-22 05:39:40.654,377787590729924608
1206,owobully <@!528580754683461632>,2021-11-22 05:39:44.580,377787590729924608
1207,Owocurse <@377787590729924608>,2021-11-22 05:39:48.967,490180796804497419
1208,<@!528580754683461632> join ga tuh 801226,2021-11-22 05:42:15.106,377787590729924608
1209,owoboop <@!345445833489121280>,2021-11-22 05:46:42.578,892355468314435594
1210,<@!377787590729924608> jec bakal naik ga ya harga saika,2021-11-22 05:50:58.364,528580754683461632
1211,aku beli 1 in case naik <@!528580754683461632>,2021-11-22 05:54:10.677,377787590729924608
1212,koe kejual brp hideyoshi? <@!528580754683461632>,2021-11-22 05:58:40.565,377787590729924608
1213,<@!377787590729924608>  tau paralysis raid apa ga compsnya,2021-11-22 05:59:54.047,528580754683461632
1214,<@!528580754683461632> u have comps for saika raid?,2021-11-22 06:43:10.281,377787590729924608
1215,<@!332167919335243778> sukaan lu xav,2021-11-22 07:28:29.873,377787590729924608
1216,owocurse <@!377787590729924608>,2021-11-22 07:51:24.471,490180796804497419
1217,owocurse <@!332167919335243778>,2021-11-22 07:51:44.107,490180796804497419
1218,owoslap <@!528580754683461632>,2021-11-22 08:46:11.412,892355468314435594
1219,owoslap <@!528580754683461632>,2021-11-22 08:46:28.301,892355468314435594
1220,.trade <@!528580754683461632>,2021-11-22 08:55:07.904,377787590729924608
1221,<@!528580754683461632>,2021-11-22 08:55:20.499,377787590729924608
1222,owopunch <@!386643626530308096>,2021-11-22 11:06:44.502,345445833489121280
1223,owoslap <@!345445833489121280>,2021-11-22 11:06:52.670,386643626530308096
1224,chel <@!490180796804497419>,2021-11-23 04:31:13.744,892355468314435594
1225,.trade <@!892355468314435594>,2021-11-23 04:35:17.181,490180796804497419
1226,nanti lgsung trade aja yaa <@!490180796804497419>,2021-11-23 04:35:49.503,892355468314435594
1227,thankyou <@!490180796804497419>,2021-11-23 04:44:47.407,892355468314435594
1228,owoslap <@!332167919335243778>,2021-11-23 04:44:55.363,892355468314435594
1229,"sama"" <@!377787590729924608>",2021-11-23 04:44:57.559,332167919335243778
1230,.give <@!377787590729924608> 30000,2021-11-23 04:46:49.452,892355468314435594
1231,<@!490180796804497419> helo,2021-11-23 08:45:23.812,377787590729924608
1232,<@!386643626530308096> udh selesai ro?,2021-11-23 08:51:50.294,377787590729924608
1233,owokiss <@!377787590729924608>,2021-11-23 10:37:56.630,892355468314435594
1234,bntr ya bund <@!490180796804497419>,2021-11-23 14:57:35.050,377787590729924608
1235,owokill <@!345445833489121280>,2021-11-24 04:13:01.879,377787590729924608
1236,<@345445833489121280> <@332167919335243778> <@386643626530308096>,2021-11-24 05:08:46.445,490180796804497419
1237,$givekakera <@!377787590729924608>  1200,2021-11-24 06:04:34.556,332167919335243778
1238,$givek <@!332167919335243778> 1200,2021-11-24 06:04:41.781,377787590729924608
1239,$givekakera <@!377787590729924608>  12000,2021-11-24 06:05:05.392,332167919335243778
1240,$givek <@!332167919335243778> 12001,2021-11-24 06:05:13.881,377787590729924608
1241,.give <@!332167919335243778> 1,2021-11-24 06:05:29.546,377787590729924608
1242,.give <@!332167919335243778> 263,2021-11-24 06:05:58.402,377787590729924608
1243,$give <@!332167919335243778> kaguya shinomiya,2021-11-24 06:15:01.127,377787590729924608
1244,ini xav?? <@!377787590729924608> HAHHAHA,2021-11-24 06:57:46.020,345445833489121280
1245,"""klo bisa cwe sm cowo napa hrs kejar cwe doang"" - <@!490180796804497419> golden way",2021-11-24 07:06:16.730,332167919335243778
1246,<@332167919335243778> your side profile keren xav,2021-11-24 07:09:16.028,386643626530308096
1247,<@528580754683461632> time to up your albedo,2021-11-24 07:09:52.316,386643626530308096
1248,<@345445833489121280> not this,2021-11-24 11:13:32.519,386643626530308096
1249,<@528580754683461632>,2021-11-24 11:44:31.595,386643626530308096
1250,<@!345445833489121280> CA NAMI UDAH 1000,2021-11-24 12:46:58.192,528580754683461632
1251,<@!345445833489121280> klo usopp kasi ya,2021-11-24 12:47:57.469,528580754683461632
1252,<@!490180796804497419>,2021-11-24 15:21:48.199,377787590729924608
1253,<@!490180796804497419> kamana tuh,2021-11-24 15:54:16.068,528580754683461632
1254,"<@!377787590729924608> aku beli legend pack, jelek",2021-11-25 03:13:41.714,528580754683461632
1255,udh beli shion? <@!528580754683461632>,2021-11-25 05:50:10.576,377787590729924608
1256,<@!528580754683461632> gabisa skarang,2021-11-25 14:45:12.930,345445833489121280
1257,ada comps nya? <@!490180796804497419>,2021-11-25 16:02:39.984,377787590729924608
1258,<@!490180796804497419>,2021-11-25 16:09:36.221,377787590729924608
1259,<@!490180796804497419>,2021-11-25 16:10:14.956,377787590729924608
1260,<@!490180796804497419> kalian ber3 ya?,2021-11-25 16:10:40.580,528580754683461632
1261,<@!528580754683461632>,2021-11-25 16:19:51.041,377787590729924608
1262,<@!528580754683461632>,2021-11-25 16:19:53.706,377787590729924608
1263,<@!528580754683461632> <@!528580754683461632>,2021-11-25 16:19:55.025,377787590729924608
1264,<@!528580754683461632>,2021-11-25 16:19:55.615,377787590729924608
1265,<@!528580754683461632>,2021-11-25 16:19:56.457,377787590729924608
1266,<@528580754683461632> mau dong ... 🥺,2021-11-25 17:24:08.731,345445833489121280
1267,@give <@!345445833489121280>  Endorsi Jahad,2021-11-25 17:24:33.096,528580754683461632
1268,$give <@!345445833489121280>  Endorsi Jahad,2021-11-25 17:24:39.514,528580754683461632
1269,$givek <@!528580754683461632> 230,2021-11-25 17:25:02.763,345445833489121280
1270,.give 175000 <@!528580754683461632>,2021-11-25 18:26:50.874,386643626530308096
1271,.give <@!528580754683461632> 175000,2021-11-25 18:27:02.651,386643626530308096
1272,<@!332167919335243778> masuk keluar lagi ya,2021-11-25 18:27:40.589,528580754683461632
1273,<@!352058734815608843>,2021-11-25 19:17:41.388,377787590729924608
1274,<@!490180796804497419>,2021-11-25 19:17:44.895,377787590729924608
1275,<@!770199669141536768>,2021-11-25 19:17:47.162,377787590729924608
1276,$imark <@!345445833489121280>,2021-11-25 19:44:55.710,386643626530308096
1277,$mmrk <@!345445833489121280>,2021-11-25 19:45:07.984,377787590729924608
1278,$mmrk <@!386643626530308096>,2021-11-25 19:47:30.461,386643626530308096
1279,owopat <@!345445833489121280>,2021-11-25 19:58:46.062,377787590729924608
1280,<@!490180796804497419>,2021-11-26 06:14:36.806,377787590729924608
1281,<@!528580754683461632> dapet shiny lagi T.T,2021-11-26 09:37:05.008,386643626530308096
1282,<@!528580754683461632>,2021-11-26 10:49:19.775,377787590729924608
1283,owowave <@!386643626530308096>,2021-11-26 11:45:13.599,377787590729924608
1284,<@377787590729924608> mirai nikki,2021-11-26 13:21:17.871,386643626530308096
1285,<@386643626530308096>,2021-11-26 13:27:07.264,345445833489121280
1286,$give <@386643626530308096> akihiko kaji,2021-11-26 13:28:44.899,345445833489121280
1287,.trade <@377787590729924608>,2021-11-26 13:29:23.097,528580754683461632
1288,<@490180796804497419>,2021-11-26 13:30:11.673,386643626530308096
1289,have fun dud <@!528580754683461632>,2021-11-26 13:30:15.360,377787590729924608
1290,<@490180796804497419>,2021-11-26 13:30:16.002,386643626530308096
1291,owohug <@!528580754683461632>,2021-11-26 13:30:19.935,377787590729924608
1292,Tiati lu <@377787590729924608>,2021-11-26 13:37:49.629,490180796804497419
1293,Owokiss <@386643626530308096>,2021-11-26 13:46:33.836,490180796804497419
1294,Owokiss <@490180796804497419>,2021-11-26 13:46:45.732,386643626530308096
1295,<@377787590729924608> dapet your girl,2021-11-26 13:47:05.103,386643626530308096
1296,<@490180796804497419>,2021-11-26 14:01:37.924,386643626530308096
1297,<@!345445833489121280> look at these pics ngakak,2021-11-26 15:00:53.490,386643626530308096
1298,<@!490180796804497419> CHEL,2021-11-26 15:45:30.844,345445833489121280
1299,<@!528580754683461632>,2021-11-27 07:28:25.840,490180796804497419
1300,cal mau dong <@!528580754683461632>,2021-11-27 07:38:41.510,377787590729924608
1301,$give <@!377787590729924608> lamy,2021-11-27 07:40:51.418,528580754683461632
1302,$give <@!377787590729924608> Yukihana Lamy,2021-11-27 07:41:07.585,528580754683461632
1303,$give <@!377787590729924608> Tokino Sora,2021-11-27 07:41:24.188,528580754683461632
1304,$givek <@!528580754683461632> 550,2021-11-27 07:42:24.166,377787590729924608
1305,$give <@!377787590729924608> Civia,2021-11-27 07:42:50.602,528580754683461632
1306,owokiss <@!528580754683461632>,2021-11-27 07:43:00.469,377787590729924608
1307,<@!528580754683461632>,2021-11-27 11:57:32.868,377787590729924608
1308,gakjadi <@!332167919335243778>,2021-11-27 13:21:39.601,377787590729924608
1309,<@!386643626530308096>,2021-11-27 13:24:03.265,377787590729924608
1310,blam <@!386643626530308096>,2021-11-27 13:45:41.248,345445833489121280
1311,blame <@!386643626530308096>,2021-11-27 13:45:46.081,345445833489121280
1312,blame <@!345445833489121280>,2021-11-27 13:45:54.611,332167919335243778
1313,?blame <@!345445833489121280>,2021-11-27 13:46:03.223,377787590729924608
1314,owopat <@!332167919335243778>,2021-11-27 13:53:34.933,377787590729924608
1315,racist fuck u <@!458302301187342336>,2021-11-27 13:57:59.480,332167919335243778
1316,<@!490180796804497419>,2021-11-27 14:04:25.001,377787590729924608
1317,trep <@!386643626530308096>,2021-11-27 14:17:59.560,377787590729924608
1318,?tord kick <@!345445833489121280>,2021-11-27 14:19:55.669,377787590729924608
1319,owokiss <@!386643626530308096>,2021-11-27 14:20:57.472,377787590729924608
1320,<@!408785106942164992>,2021-11-27 14:21:04.478,377787590729924608
1321,owokiss <@!490180796804497419>,2021-11-27 14:21:05.156,386643626530308096
1322,owolewd <@!332167919335243778>,2021-11-27 14:21:17.890,377787590729924608
1323,owokiss <@!377787590729924608>,2021-11-27 14:21:24.769,386643626530308096
1324,owofuck <@!332167919335243778>,2021-11-27 14:21:25.504,377787590729924608
1325,owofuck <@!332167919335243778>,2021-11-27 14:21:35.760,377787590729924608
1326,owopat <@!332167919335243778>,2021-11-27 14:22:16.099,377787590729924608
1327,owolewd <@!332167919335243778>,2021-11-27 14:44:34.173,377787590729924608
1328,<@!528580754683461632>,2021-11-27 14:47:19.700,377787590729924608
1329,$givek 200 <@!490180796804497419>,2021-11-27 15:24:12.299,386643626530308096
1330,$givek <@!490180796804497419> 200,2021-11-27 15:24:19.320,386643626530308096
1331,$givek <@!490180796804497419> 200,2021-11-27 15:24:19.558,377787590729924608
1332,$givek 200 <@!490180796804497419>,2021-11-27 15:24:30.918,332167919335243778
1333,$givek <@!490180796804497419> 200,2021-11-27 15:24:32.745,377787590729924608
1334,$givek <@!490180796804497419> 200,2021-11-27 15:24:41.304,345445833489121280
1335,$givek <@!490180796804497419> 200,2021-11-27 15:24:51.842,332167919335243778
1336,$k <@!490180796804497419>,2021-11-27 15:25:07.377,345445833489121280
1337,$givek <@!490180796804497419> 500,2021-11-27 15:32:16.913,377787590729924608
1338,<@!528580754683461632>,2021-11-27 15:49:05.954,377787590729924608
1339,<@!776997193688023071>,2021-11-27 15:53:10.415,377787590729924608
1340,GIB HOLO OR KICK <@!432610292342587392>,2021-11-27 18:09:56.173,377787590729924608
1341,come here ro <@!386643626530308096>,2021-11-28 08:50:46.917,490180796804497419
1342,<@!490180796804497419> come,2021-11-28 10:19:41.026,386643626530308096
1343,<@!490180796804497419> TOLONG AKU,2021-11-28 10:20:40.537,386643626530308096
1344,$give <@!386643626530308096> Yagi Shizusumi,2021-11-28 10:22:03.949,345445833489121280
1345,$givek 200 <@!345445833489121280>,2021-11-28 10:22:13.011,386643626530308096
1346,$givek <@!345445833489121280> 200,2021-11-28 10:22:22.111,386643626530308096
1347,$imaork <@!332167919335243778>,2021-11-28 10:28:58.566,345445833489121280
1348,$mmkr <@!332167919335243778>,2021-11-28 10:29:19.655,345445833489121280
1349,owoslap <@!571027211407196161>,2021-11-28 13:46:52.275,377787590729924608
1350,<@386643626530308096>,2021-11-28 13:54:25.329,332167919335243778
1351,<@!490180796804497419> kmn,2021-11-28 14:57:13.466,528580754683461632
1352,<@!528580754683461632> chelo kemanaa,2021-11-28 14:57:28.063,377787590729924608
1353,<@!490180796804497419>,2021-11-28 15:08:51.605,377787590729924608
1354,<@!528580754683461632>,2021-11-28 15:09:07.315,377787590729924608
1355,$givek 200 <@!377787590729924608>,2021-11-28 16:33:16.643,528580754683461632
1356,$givek <@!377787590729924608> 200,2021-11-28 16:33:22.668,528580754683461632
1357,.trade <@!386643626530308096>,2021-11-28 17:21:50.610,528580754683461632
1358,<@!528580754683461632> <@!332167919335243778> <@!490180796804497419> <@!386643626530308096>,2021-11-28 17:24:16.045,377787590729924608
1359,<@!332167919335243778>,2021-11-28 20:43:48.430,386643626530308096
1360,<@!377787590729924608>jec minjem 7k dong,2021-11-29 06:05:27.861,528580754683461632
1361,.give <@!528580754683461632> 7000,2021-11-29 06:06:33.994,377787590729924608
1362,<@345445833489121280> WHAT GIRL,2021-11-29 06:18:45.285,386643626530308096
1363,.give <@!377787590729924608> 7000,2021-11-29 06:44:14.735,528580754683461632
1364,<@!377787590729924608> thanks,2021-11-29 06:44:20.069,528580754683461632
1365,<@!528580754683461632>,2021-11-29 06:54:20.912,377787590729924608
1366,DAMNN U'RE IN <@!528580754683461632>,2021-11-29 07:02:32.216,377787590729924608
1367,<@490180796804497419> um whats going on in that call tho,2021-11-29 08:46:51.246,386643626530308096
1368,<@!490180796804497419> congrats ya chell,2021-11-29 08:47:00.295,528580754683461632
1369,<@!386643626530308096> cepet sini -1,2021-11-29 08:53:13.734,528580754683461632
1370,<@!386643626530308096> sini,2021-11-29 08:53:20.664,490180796804497419
1371,<@345445833489121280> Ca ZERO TWO KELUAR 2X SAMA GW,2021-11-29 11:44:13.104,528580754683461632
1372,"<@377787590729924608> jec, minjem kartu mau saika",2021-11-29 12:58:03.839,528580754683461632
1373,<@!377787590729924608> jec minjem buat raid saika,2021-11-29 14:18:41.599,528580754683461632
1374,.trade <@!528580754683461632>,2021-11-29 14:23:46.072,377787590729924608
1375,<@!386643626530308096> wtf,2021-11-29 15:17:29.125,345445833489121280
1376,.g <@!386643626530308096>,2021-11-29 16:38:59.045,377787590729924608
1377,owopat <@!386643626530308096>,2021-11-29 16:39:41.124,377787590729924608
1378,owopray <@!386643626530308096>,2021-11-29 16:39:46.894,377787590729924608
1379,<@!345445833489121280> do u read lookism,2021-11-29 16:49:26.290,386643626530308096
1380,.give <@!386643626530308096> 30000,2021-11-29 16:58:45.985,528580754683461632
1381,.give <@!386643626530308096> 75000,2021-11-29 17:00:18.944,528580754683461632
